Land,RB,RS.Kreis,VB,Gem,name,flaeche,insgesamt,maennlich,weiblich,Laengengrad,Breitengrad,bevoelkerungsdichte,
01,0,53,5391,109,Schiphorst,"  8,15",  608,  295,  313,"10,461627","53,708361",03,gering besiedelt
01,0,53,5391,112,Schoenberg,"  14,77", 1 391,  701,  690,"10,433054","53,677154",03,gering besiedelt
01,0,53,5391,114,Schuerensoehlen,"  2,75",  159,  79,  80,"10,47204","53,763455",03,gering besiedelt
01,0,53,5391,118,Siebenbaeumen,"  8,82",  633,  320,  313,"10,525768","53,749377",03,gering besiedelt
01,0,53,5391,121,Sirksfelde,"  8,63",  322,  167,  155,"10,509773","53,665339",03,gering besiedelt
01,0,53,5391,122,Steinhorst,"  16,37",  544,  274,  270,"10,483141","53,720135",03,gering besiedelt
01,0,53,5391,124,Stubben,"  5,24",  374,  178,  196,"10,43068","53,732928",03,gering besiedelt
01,0,53,5391,127,Walksfelde,"  3,51",  189,  100,  89,"10,575101","53,631901",03,gering besiedelt
01,0,53,5391,130,Wentorf (Amt Sandesneben),"  4,99",  689,  343,  346,"10,474911","53,67663",03,gering besiedelt
01,0,53,9105,,"Sachsenwald (Forstgutsbez.),gemfr.Geb.",,,,,,,,
01,0,53,9105,105,"Sachsenwald (Forstgutsbez.),gemfr.Geb.","  58,49",  0,  0,  0,"10,373262","53,530995",03,gering besiedelt
01,0,54,,,Nordfriesland,,,,,,,,
01,0,54,0033,,"Friedrichstadt, Stadt",,,,,,,,
01,0,54,0033,033,"Friedrichstadt, Stadt","  4,03", 2 485, 1 169, 1 316,"9,087943","54,37346",03,gering besiedelt
01,0,54,0056,,"Husum, Stadt",,,,,,,,
01,0,54,0056,056,"Husum, Stadt","  25,81", 22 053, 10 449, 11 604,"9,050149","54,476472",02,mittlere Besiedlungsdichte
01,0,54,0108,,Reußenkoege,,,,,,,,
01,0,54,0108,108,Reußenkoege,"  45,91",  335,  175,  160,"8,917982","54,602246",03,gering besiedelt
01,0,54,0138,,"Toenning, Stadt",,,,,,,,
01,0,54,0138,138,"Toenning, Stadt","  44,41", 4 887, 2 398, 2 489,"8,94334","54,319739",03,gering besiedelt
01,0,54,0168,,Sylt,,,,,,,,
01,0,54,0168,168,Sylt,"  57,32", 13 424, 6 432, 6 992,"8,323668","54,89326",03,gering besiedelt
01,0,54,5417,,Eiderstedt,,,,,,,,
01,0,54,5417,035,"Garding, Kirchspiel","  14,89",  380,  179,  201,"8,791506","54,321856",03,gering besiedelt
01,0,54,5417,036,"Garding, Stadt","  3,06", 2 536, 1 202, 1 334,"8,778217","54,327962",03,gering besiedelt
01,0,54,5417,040,Grothusenkoog,"  3,27",  22,  9,  13,"8,759033","54,302739",03,gering besiedelt
01,0,54,5417,063,Katharinenheerd,"  8,40",  161,  79,  82,"8,828074","54,335199",03,gering besiedelt
01,0,54,5417,072,Kotzenbuell,"  7,77",  228,  115,  113,"8,907487","54,333778",03,gering besiedelt
01,0,54,5417,090,Norderfriedrichskoog,"  5,31",  46,  24,  22,"8,893583","54,400271",03,gering besiedelt
01,0,54,5417,095,Oldenswort,"  45,84", 1 232,  633,  599,"8,942989","54,372281",03,gering besiedelt
01,0,54,5417,100,Osterhever,"  18,46",  226,  116,  110,"8,765555","54,385462",03,gering besiedelt
01,0,54,5417,104,Poppenbuell,"  15,52",  234,  120,  114,"8,761168","54,361585",03,gering besiedelt
01,0,54,5417,113,Sankt Peter-Ording,"  28,32", 3 742, 1 753, 1 989,"8,640495","54,302281",03,gering besiedelt
01,0,54,5417,134,Tating,"  29,49",  920,  464,  456,"8,708512","54,325497",03,gering besiedelt
01,0,54,5417,135,Tetenbuell,"  36,48",  636,  304,  332,"8,828234","54,352013",03,gering besiedelt
01,0,54,5417,140,Tuemlauer Koog,"  6,20",  104,  58,  46,"8,689757","54,348337",03,gering besiedelt
01,0,54,5417,145,Vollerwiek,"  4,62",  197,  101,  96,"8,794694","54,290681",03,gering besiedelt
01,0,54,5417,148,Welt,"  8,20",  224,  107,  117,"8,79406","54,302402",03,gering besiedelt
01,0,54,5417,150,Westerhever,"  13,32",  116,  55,  61,"8,67563","54,382315",03,gering besiedelt
01,0,54,5439,,Landschaft Sylt,,,,,,,,
01,0,54,5439,046,Hoernum (Sylt),"  5,64",  847,  421,  426,"8,286546","54,7565",03,gering besiedelt
01,0,54,5439,061,Kampen (Sylt),"  8,42",  485,  233,  252,"8,342294","54,955508",03,gering besiedelt
01,0,54,5439,078,List,"  18,47", 1 561,  789,  772,"8,436183","55,020026",03,gering besiedelt
01,0,54,5439,149,Wenningstedt-Braderup (Sylt),"  6,16", 1 421,  652,  769,"8,3405","54,937797",02,mittlere Besiedlungsdichte
01,0,54,5453,,Vioel,,,,,,,,
01,0,54,5453,003,Ahrenvioel,"  10,11",  519,  271,  248,"9,206895","54,531254",03,gering besiedelt
01,0,54,5453,004,Ahrenvioelfeld,"  7,29",  225,  99,  126,"9,27413","54,534769",03,gering besiedelt
01,0,54,5453,011,Behrendorf,"  15,29",  554,  294,  260,"9,22759","54,562059",03,gering besiedelt
01,0,54,5453,013,Bondelum,"  9,18",  178,  99,  79,"9,266891","54,556658",03,gering besiedelt
01,0,54,5453,041,Haselund,"  12,79",  898,  467,  431,"9,182927","54,591703",03,gering besiedelt
01,0,54,5453,057,Immenstedt,"  14,61",  659,  339,  320,"9,162503","54,541449",03,gering besiedelt
01,0,54,5453,079,Loewenstedt,"  19,62",  649,  330,  319,"9,174887","54,621612",03,gering besiedelt
01,0,54,5453,092,Norstedt,"  13,50",  407,  210,  197,"9,129369","54,588558",03,gering besiedelt
01,0,54,5453,101,Oster-Ohrstedt,"  11,29",  607,  315,  292,"9,227445","54,514539",03,gering besiedelt
01,0,54,5453,118,Schwesing,"  15,63",  907,  460,  447,"9,134622","54,493899",03,gering besiedelt
01,0,54,5453,123,Sollwitt,"  10,95",  293,  152,  141,"9,228595","54,594738",03,gering besiedelt
01,0,54,5453,144,Vioel,"  18,95", 2 156, 1 060, 1 096,"9,18063","54,568958",03,gering besiedelt
01,0,54,5453,152,Wester-Ohrstedt,"  18,54", 1 022,  511,  511,"9,190063","54,507226",03,gering besiedelt
01,0,54,5459,,Pellworm,,,,,,,,
01,0,54,5459,039,Groede,"  2,52",  9,  4,  5,"8,717443","54,631686",03,gering besiedelt
01,0,54,5459,050,Hallig Hooge,"  5,78",  103,  49,  54,"8,543775","54,568831",03,gering besiedelt
01,0,54,5459,074,Langeneß,"  11,57",  134,  67,  67,"8,613192","54,637404",03,gering besiedelt
01,0,54,5459,103,Pellworm,"  37,44", 1 161,  545,  616,"8,656057","54,521284",03,gering besiedelt
01,0,54,5488,,Foehr-Amrum,,,,,,,,
01,0,54,5488,005,Alkersum,"  9,07",  414,  194,  220,"8,511244","54,708245",03,gering besiedelt
01,0,54,5488,015,Borgsum,"  5,51",  356,  180,  176,"8,460009","54,699989",03,gering besiedelt
01,0,54,5488,025,Dunsum,"  2,72",  70,  34,  36,"8,414539","54,73043",03,gering besiedelt
01,0,54,5488,083,Midlum,"  8,50",  409,  170,  239,"8,518625","54,714878",03,gering besiedelt
01,0,54,5488,085,Nebel,"  11,96",  934,  431,  503,"8,35355","54,650916",03,gering besiedelt
01,0,54,5488,087,Nieblum,"  7,86",  567,  268,  299,"8,489439","54,691947",03,gering besiedelt
01,0,54,5488,089,Norddorf auf Amrum,"  5,90",  575,  274,  301,"8,332935","54,679638",03,gering besiedelt
01,0,54,5488,094,Oevenum,"  10,87",  454,  216,  238,"8,530787","54,710093",03,gering besiedelt
01,0,54,5488,098,Oldsum,"  13,31",  534,  238,  296,"8,448309","54,732399",03,gering besiedelt
01,0,54,5488,129,Suederende,"  2,59",  179,  84,  95,"8,440415","54,726902",03,gering besiedelt
01,0,54,5488,143,Utersum,"  5,26",  424,  192,  232,"8,407243","54,714455",03,gering besiedelt
01,0,54,5488,158,Witsum,"  1,59",  40,  20,  20,"8,44106","54,698516",03,gering besiedelt
01,0,54,5488,160,Wittduen auf Amrum,"  2,60",  738,  333,  405,"8,395101","54,626651",03,gering besiedelt
01,0,54,5488,163,Wrixum,"  7,55",  650,  308,  342,"8,548131","54,699417",03,gering besiedelt
01,0,54,5488,164,"Wyk auf Foehr, Stadt","  8,00", 4 263, 1 954, 2 309,"8,567212","54,691093",03,gering besiedelt
01,0,54,5489,,Suedtondern,,,,,,,,
01,0,54,5489,001,Achtrup,"  29,90", 1 493,  775,  718,"9,028319","54,788981",03,gering besiedelt
01,0,54,5489,009,Aventoft,"  14,47",  478,  236,  242,"8,822142","54,901249",03,gering besiedelt
01,0,54,5489,016,Bosbuell,"  6,33",  194,  92,  102,"8,860437","54,822786",03,gering besiedelt
01,0,54,5489,017,Braderup,"  13,35",  674,  347,  327,"8,890293","54,835624",03,gering besiedelt
01,0,54,5489,018,Bramstedtlund,"  13,85",  206,  103,  103,"9,086753","54,851613",03,gering besiedelt
01,0,54,5489,022,Dagebuell,"  36,92",  912,  460,  452,"8,706381","54,730209",03,gering besiedelt
01,0,54,5489,027,Ellhoeft,"  7,82",  102,  53,  49,"8,957602","54,888716",03,gering besiedelt
01,0,54,5489,034,Friedrich-Wilhelm-Luebke-Koog,"  13,49",  188,  96,  92,"8,631939","54,862372",03,gering besiedelt
01,0,54,5489,048,Holm,"  4,00",  78,  35,  43,"8,860525","54,831367",03,gering besiedelt
01,0,54,5489,055,Humptrup,"  16,99",  735,  368,  367,"8,864538","54,863199",03,gering besiedelt
01,0,54,5489,062,Karlum,"  14,46",  208,  105,  103,"8,975269","54,828646",03,gering besiedelt
01,0,54,5489,065,Klanxbuell,"  10,63",  939,  444,  495,"8,679184","54,864429",03,gering besiedelt
01,0,54,5489,068,Klixbuell,"  17,44",  965,  510,  455,"8,882448","54,805242",03,gering besiedelt
01,0,54,5489,073,Ladelund,"  24,09", 1 384,  684,  700,"9,025311","54,84075",03,gering besiedelt
01,0,54,5489,076,Leck,"  29,79", 7 585, 3 662, 3 923,"8,974572","54,771914",02,mittlere Besiedlungsdichte
01,0,54,5489,077,Lexgaard,"  5,24",  56,  32,  24,"8,943493","54,832022",03,gering besiedelt
01,0,54,5489,086,Neukirchen,"  31,58", 1 190,  591,  599,"8,73388","54,868905",03,gering besiedelt
01,0,54,5489,088,"Niebuell, Stadt","  30,63", 9 715, 4 637, 5 078,"8,829499","54,788141",02,mittlere Besiedlungsdichte
01,0,54,5489,109,Risum-Lindholm,"  36,03", 3 630, 1 817, 1 813,"8,860834","54,758552",03,gering besiedelt
01,0,54,5489,110,Rodenaes,"  19,84",  424,  215,  209,"8,70031","54,888387",03,gering besiedelt
01,0,54,5489,124,Sprakebuell,"  11,37",  227,  117,  110,"9,076637","54,776472",03,gering besiedelt
01,0,54,5489,125,Stadum,"  19,74",  993,  531,  462,"9,050473","54,736011",03,gering besiedelt
01,0,54,5489,126,Stedesand,"  15,19",  883,  441,  442,"8,9217","54,738668",03,gering besiedelt
01,0,54,5489,131,Suederluegum,"  26,59", 2 319, 1 141, 1 178,"8,907944","54,872427",03,gering besiedelt
01,0,54,5489,136,Tinningstedt,"  8,91",  243,  117,  126,"8,929787","54,811247",03,gering besiedelt
01,0,54,5489,142,Uphusum,"  7,06",  387,  190,  197,"8,84998","54,841858",03,gering besiedelt
01,0,54,5489,154,Westre,"  19,13",  373,  179,  194,"8,986697","54,855213",03,gering besiedelt
01,0,54,5489,165,Galmsbuell,"  49,05",  638,  331,  307,"8,768821","54,76664",03,gering besiedelt
01,0,54,5489,166,Emmelsbuell-Horsbuell,"  35,73",  930,  474,  456,"8,684788","54,821848",03,gering besiedelt
01,0,54,5489,167,Enge-Sande,"  24,82", 1 104,  550,  554,"8,969842","54,733387",03,gering besiedelt
01,0,54,5492,,Nordsee-Treene,,,,,,,,
01,0,54,5492,007,Arlewatt,"  5,57",  335,  185,  150,"9,083426","54,539223",03,gering besiedelt
01,0,54,5492,023,Drage,"  16,33",  621,  278,  343,"9,162165","54,353897",03,gering besiedelt
01,0,54,5492,026,Elisabeth-Sophien-Koog,"  5,18",  43,  22,  21,"8,879209","54,510202",03,gering besiedelt
01,0,54,5492,032,Fresendelf,"  2,60",  93,  56,  37,"9,248765","54,39338",03,gering besiedelt
01,0,54,5492,042,Hattstedt,"  7,00", 2 546, 1 250, 1 296,"9,024735","54,528074",03,gering besiedelt
01,0,54,5492,043,Hattstedtermarsch,"  35,26",  300,  162,  138,"8,975187","54,548738",03,gering besiedelt
01,0,54,5492,052,Horstedt,"  11,70",  755,  387,  368,"9,069281","54,525408",03,gering besiedelt
01,0,54,5492,054,Hude,"  3,54",  189,  98,  91,"9,215821","54,387212",03,gering besiedelt
01,0,54,5492,070,Koldenbuettel,"  25,80",  918,  466,  452,"9,06819","54,385117",03,gering besiedelt
01,0,54,5492,084,Mildstedt,"  8,71", 3 810, 1 804, 2 006,"9,094038","54,463492",02,mittlere Besiedlungsdichte
01,0,54,5492,091,Nordstrand,"  57,21", 2 206, 1 068, 1 138,"8,868067","54,48718",03,gering besiedelt
01,0,54,5492,096,Oldersbek,"  10,82",  655,  355,  300,"9,168624","54,446541",03,gering besiedelt
01,0,54,5492,097,Olderup,"  9,94",  442,  224,  218,"9,112117","54,538176",03,gering besiedelt
01,0,54,5492,099,Ostenfeld (Husum),"  27,67", 1 538,  731,  807,"9,230675","54,462866",03,gering besiedelt
01,0,54,5492,105,Ramstedt,"  5,42",  422,  211,  211,"9,167101","54,399905",03,gering besiedelt
01,0,54,5492,106,Rantrum,"  13,69", 1 775,  878,  897,"9,129606","54,44052",03,gering besiedelt
01,0,54,5492,116,Schwabstedt,"  19,64", 1 320,  655,  665,"9,185238","54,395651",03,gering besiedelt
01,0,54,5492,119,Seeth,"  13,56",  585,  295,  290,"9,163158","54,36593",03,gering besiedelt
01,0,54,5492,120,Simonsberg,"  17,09",  780,  385,  395,"8,972074","54,436645",03,gering besiedelt
01,0,54,5492,130,Suederhoeft,"  2,60",  20,  8,  12,"9,24249","54,381734",03,gering besiedelt
01,0,54,5492,132,Suedermarsch,"  30,23",  167,  90,  77,"9,082171","54,425755",03,gering besiedelt
01,0,54,5492,141,Uelvesbuell,"  10,23",  286,  145,  141,"8,935322","54,415443",03,gering besiedelt
01,0,54,5492,156,Winnert,"  18,88",  706,  351,  355,"9,201381","54,433243",03,gering besiedelt
01,0,54,5492,157,Wisch,"  3,05",  110,  56,  54,"9,154149","54,408531",03,gering besiedelt
01,0,54,5492,159,Wittbek,"  19,91",  792,  398,  394,"9,204139","54,473433",03,gering besiedelt
01,0,54,5492,161,Witzwort,"  28,14", 1 029,  520,  509,"8,984464","54,399484",03,gering besiedelt
01,0,54,5492,162,Wobbenbuell,"  1,69",  457,  232,  225,"8,992696","54,530479",03,gering besiedelt
01,0,54,5494,,Mittleres Nordfriesland,,,,,,,,
01,0,54,5494,002,Ahrenshoeft,"  8,79",  506,  252,  254,"9,069987","54,564132",03,gering besiedelt
01,0,54,5494,006,Almdorf,"  5,70",  545,  284,  261,"9,016496","54,579116",03,gering besiedelt
01,0,54,5494,010,Bargum,"  17,29",  594,  300,  294,"8,962782","54,705069",03,gering besiedelt
01,0,54,5494,012,Bohmstedt,"  13,35",  743,  375,  368,"9,043841","54,581229",03,gering besiedelt
01,0,54,5494,014,Bordelum,"  34,71", 1 978,  987,  991,"8,924942","54,636032",03,gering besiedelt
01,0,54,5494,019,"Bredstedt, Stadt","  9,75", 5 115, 2 488, 2 627,"8,960958","54,620073",02,mittlere Besiedlungsdichte
01,0,54,5494,020,Breklum,"  10,06", 2 343, 1 136, 1 207,"8,982127","54,605121",02,mittlere Besiedlungsdichte
01,0,54,5494,024,Drelsdorf,"  17,70", 1 225,  630,  595,"9,039521","54,605859",03,gering besiedelt
01,0,54,5494,037,Goldebek,"  10,18",  341,  168,  173,"9,145764","54,678916",03,gering besiedelt
01,0,54,5494,038,Goldelund,"  12,02",  386,  188,  198,"9,106857","54,678719",03,gering besiedelt
01,0,54,5494,045,Hoegel,"  16,28",  454,  224,  230,"9,057965","54,643092",03,gering besiedelt
01,0,54,5494,059,Joldelund,"  19,12",  743,  380,  363,"9,135944","54,653712",03,gering besiedelt
01,0,54,5494,071,Kolkerheide,"  2,10",  49,  25,  24,"9,130775","54,620407",03,gering besiedelt
01,0,54,5494,075,Langenhorn,"  47,40", 3 104, 1 521, 1 583,"8,926359","54,67606",03,gering besiedelt
01,0,54,5494,080,Luetjenholm,"  10,71",  317,  170,  147,"9,021561","54,684136",03,gering besiedelt
01,0,54,5494,093,Ockholm,"  18,64",  319,  167,  152,"8,827553","54,665128",03,gering besiedelt
01,0,54,5494,121,Soennebuell,"  4,29",  279,  135,  144,"8,995459","54,630955",03,gering besiedelt
01,0,54,5494,128,Struckum,"  8,92",  953,  476,  477,"8,994073","54,588682",03,gering besiedelt
01,0,54,5494,146,Vollstedt,"  6,18",  186,  93,  93,"9,032722","54,623717",03,gering besiedelt
01,0,55,,,Ostholstein,,,,,,,,
01,0,55,0001,,Ahrensboek,,,,,,,,
01,0,55,0001,001,Ahrensboek,"  95,37", 8 222, 4 038, 4 184,"10,573059","54,011094",03,gering besiedelt
01,0,55,0004,,"Bad Schwartau, Stadt",,,,,,,,
01,0,55,0004,004,"Bad Schwartau, Stadt","  18,39", 19 682, 9 134, 10 548,"10,695909","53,920431",02,mittlere Besiedlungsdichte
01,0,55,0007,,Bosau,,,,,,,,
01,0,55,0007,007,Bosau,"  64,25", 3 443, 1 760, 1 683,"10,429901","54,104439",03,gering besiedelt
01,0,55,0010,,Dahme,,,,,,,,
01,0,55,0010,010,Dahme,"  9,11", 1 280,  611,  669,"11,08163","54,223661",03,gering besiedelt
01,0,55,0012,,"Eutin, Stadt",,,,,,,,
01,0,55,0012,012,"Eutin, Stadt","  41,40", 16 769, 7 830, 8 939,"10,614692","54,138856",02,mittlere Besiedlungsdichte
01,0,55,0016,,Groemitz,,,,,,,,
01,0,55,0016,016,Groemitz,"  51,10", 6 913, 3 318, 3 595,"10,961101","54,149249",02,mittlere Besiedlungsdichte
01,0,55,0018,,Grube,,,,,,,,
01,0,55,0018,018,Grube,"  20,20",  991,  466,  525,"11,03599","54,23209",03,gering besiedelt
01,0,55,0021,,"Heiligenhafen, Stadt",,,,,,,,
01,0,55,0021,021,"Heiligenhafen, Stadt","  18,32", 9 072, 4 372, 4 700,"10,974623","54,373048",02,mittlere Besiedlungsdichte
01,0,55,0025,,Kellenhusen (Ostsee),,,,,,,,
01,0,55,0025,025,Kellenhusen (Ostsee),"  8,17", 1 037,  486,  551,"11,060024","54,190749",03,gering besiedelt
01,0,55,0028,,Malente,,,,,,,,
01,0,55,0028,028,Malente,"  69,06", 10 410, 5 025, 5 385,"10,554871","54,171225",02,mittlere Besiedlungsdichte
01,0,55,0032,,"Neustadt in Holstein, Stadt",,,,,,,,
01,0,55,0032,032,"Neustadt in Holstein, Stadt","  19,74", 14 887, 7 008, 7 879,"10,816351","54,10563",02,mittlere Besiedlungsdichte
01,0,55,0033,,"Oldenburg in Holstein, Stadt",,,,,,,,
01,0,55,0033,033,"Oldenburg in Holstein, Stadt","  39,68", 9 766, 4 773, 4 993,"10,888426","54,293148",02,mittlere Besiedlungsdichte
01,0,55,0035,,Ratekau,,,,,,,,
01,0,55,0035,035,Ratekau,"  59,61", 15 132, 7 319, 7 813,"10,735075","53,947822",02,mittlere Besiedlungsdichte
01,0,55,0040,,Stockelsdorf,,,,,,,,
01,0,55,0040,040,Stockelsdorf,"  56,70", 16 543, 8 047, 8 496,"10,649799","53,889315",02,mittlere Besiedlungsdichte
01,0,55,0041,,Suesel,,,,,,,,
01,0,55,0041,041,Suesel,"  75,31", 5 273, 2 610, 2 663,"10,717998","54,076679",03,gering besiedelt
01,0,55,0042,,Timmendorfer Strand,,,,,,,,
01,0,55,0042,042,Timmendorfer Strand,"  20,13", 8 769, 4 125, 4 644,"10,771082","53,995741",02,mittlere Besiedlungsdichte
01,0,55,0044,,Scharbeutz,,,,,,,,
01,0,55,0044,044,Scharbeutz,"  52,63", 10 716, 5 197, 5 519,"10,750232","54,022793",02,mittlere Besiedlungsdichte
01,0,55,0046,,"Fehmarn, Stadt",,,,,,,,
01,0,55,0046,046,"Fehmarn, Stadt","  185,48", 12 410, 6 064, 6 346,"11,120129","54,478246",03,gering besiedelt
01,0,55,5543,,Oldenburg-Land,,,,,,,,
01,0,55,5543,014,Goehl,"  21,20", 1 147,  572,  575,"10,941851","54,284726",03,gering besiedelt
01,0,55,5543,015,Gremersdorf,"  45,76", 1 472,  763,  709,"10,927673","54,332831",03,gering besiedelt
01,0,55,5543,017,Großenbrode,"  20,98", 2 076,  961, 1 115,"11,08427","54,369696",03,gering besiedelt
01,0,55,5543,022,Heringsdorf,"  29,42", 1 095,  555,  540,"11,003697","54,300432",03,gering besiedelt
01,0,55,5543,031,Neukirchen,"  28,50", 1 190,  602,  588,"11,015153","54,323811",03,gering besiedelt
01,0,55,5543,043,Wangels,"  67,12", 2 172, 1 108, 1 064,"10,763598","54,271569",03,gering besiedelt
01,0,55,5546,,Lensahn,,,,,,,,
01,0,55,5546,006,Beschendorf,"  8,54",  535,  248,  287,"10,873043","54,182743",03,gering besiedelt
01,0,55,5546,011,Damlos,"  9,35",  646,  313,  333,"10,907708","54,243016",03,gering besiedelt
01,0,55,5546,020,Harmsdorf,"  17,82",  677,  337,  340,"10,828832","54,243561",03,gering besiedelt
01,0,55,5546,023,Kabelhorst,"  5,74",  430,  193,  237,"10,921118","54,215844",03,gering besiedelt
01,0,55,5546,027,Lensahn,"  27,70", 4 960, 2 366, 2 594,"10,883304","54,217545",03,gering besiedelt
01,0,55,5546,029,Manhagen,"  9,63",  382,  192,  190,"10,913686","54,194999",03,gering besiedelt
01,0,55,5546,036,Riepsdorf,"  25,81",  970,  495,  475,"10,969732","54,22536",03,gering besiedelt
01,0,55,5591,,Ostholstein-Mitte,,,,,,,,
01,0,55,5591,002,Altenkrempe,"  36,64", 1 087,  542,  545,"10,825665","54,13298",03,gering besiedelt
01,0,55,5591,024,Kasseedorf,"  33,77", 1 452,  733,  719,"10,719867","54,164965",03,gering besiedelt
01,0,55,5591,037,Schashagen,"  41,46", 2 169, 1 079, 1 090,"10,883528","54,134271",03,gering besiedelt
01,0,55,5591,038,Schoenwalde am Bungsberg,"  39,06", 2 530, 1 248, 1 282,"10,753453","54,187361",03,gering besiedelt
01,0,55,5591,039,Sierksdorf,"  19,50", 1 530,  749,  781,"10,768366","54,066261",03,gering besiedelt
01,0,56,,,Pinneberg,,,,,,,,
01,0,56,0002,,"Barmstedt, Stadt",,,,,,,,
01,0,56,0002,002,"Barmstedt, Stadt","  17,17", 10 068, 4 911, 5 157,"9,768595","53,790385",02,mittlere Besiedlungsdichte
01,0,56,0005,,Boenningstedt,,,,,,,,
01,0,56,0005,005,Boenningstedt,"  12,05", 4 467, 2 194, 2 273,"9,906377","53,662388",02,mittlere Besiedlungsdichte
01,0,56,0015,,"Elmshorn, Stadt",,,,,,,,
01,0,56,0015,015,"Elmshorn, Stadt","  21,37", 47 667, 23 059, 24 608,"9,655259","53,754958",02,mittlere Besiedlungsdichte
